Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-18,30.0,31.5,28.5,31.5,7006229,0,0
2018-06-19,32.70000076293945,33.04999923706055,31.0,32.599998474121094,2895692,0,0
2018-06-20,31.5,32.20000076293945,31.0,31.0,1115553,0,0
2018-06-21,29.450000762939453,30.0,29.450000762939453,29.649999618530273,2854524,0,0
2018-06-22,28.200000762939453,29.799999237060547,28.200000762939453,29.450000762939453,1612972,0,0
2018-06-25,30.0,30.0,28.5,28.950000762939453,365859,0,0
2018-06-26,28.799999237060547,29.399999618530273,27.549999237060547,28.799999237060547,493868,0,0
2018-06-27,28.299999237060547,28.299999237060547,27.399999618530273,27.399999618530273,133412,0,0
2018-06-28,26.049999237060547,26.049999237060547,26.049999237060547,26.049999237060547,61587,0,0
2018-06-29,24.75,27.350000381469727,24.75,26.799999237060547,1158865,0,0
2018-07-02,27.200000762939453,27.25,22.799999237060547,25.200000762939453,1369795,0,0
2018-07-03,26.950000762939453,26.950000762939453,24.5,26.350000381469727,519628,0,0
2018-07-04,26.0,29.950000762939453,25.799999237060547,29.600000381469727,1033451,0,0
2018-07-05,29.799999237060547,31.950000762939453,28.600000381469727,29.799999237060547,1546192,0,0
2018-07-06,29.0,30.899999618530273,28.850000381469727,30.350000381469727,523472,0,0
2018-07-09,30.450000762939453,31.399999618530273,29.549999237060547,30.950000762939453,616718,0,0
2018-07-10,30.549999237060547,31.850000381469727,30.25,31.100000381469727,492511,0,0
2018-07-11,31.049999237060547,33.400001525878906,30.600000381469727,31.950000762939453,1610144,0,0
2018-07-12,31.799999237060547,32.900001525878906,30.950000762939453,31.100000381469727,524503,0,0
2018-07-13,32.5,32.70000076293945,31.200000762939453,31.450000762939453,770830,0,0
2018-07-16,32.400001525878906,32.400001525878906,30.850000381469727,31.100000381469727,696778,0,0
2018-07-17,31.649999618530273,31.850000381469727,30.950000762939453,31.450000762939453,557931,0,0
2018-07-18,31.5,31.75,29.549999237060547,29.75,497514,0,0
2018-07-19,29.799999237060547,30.399999618530273,28.100000381469727,29.700000762939453,469529,0,0
2018-07-20,29.950000762939453,35.599998474121094,29.5,35.400001525878906,5891772,0,0
2018-07-23,37.900001525878906,42.45000076293945,37.099998474121094,42.45000076293945,2766587,0,0
2018-07-24,45.849998474121094,46.650001525878906,45.0,46.650001525878906,1510186,0,0
2018-07-25,50.70000076293945,51.29999923706055,47.099998474121094,51.29999923706055,868232,0,0
2018-07-26,55.79999923706055,56.400001525878906,48.0,52.900001525878906,6847468,0,0
2018-07-27,54.5,54.79999923706055,51.150001525878906,52.349998474121094,1425686,0,0
2018-07-30,52.79999923706055,57.54999923706055,52.79999923706055,57.54999923706055,2011508,0,0
2018-07-31,60.400001525878906,60.400001525878906,58.599998474121094,60.400001525878906,3461295,0,0
